Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,ATHENS BI ATHENS 5,1730 Olympic Dr,,Athens,GA,30601,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.988989,-83.329382,2025-06-02,384279,2025-06-02 02:49:10 UTC,,,,2025-02-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
E85,RaceTrac #2612,4443 Old Dunn Ct,,Ellenwood,GA,30294,,404-829-6230,E,,Public,24 hours daily,A Cash CREDIT D Debit M V,,,,,,,,,,200-8,33.63331,-84.30783,2025-05-12,384470,2025-05-12 16:12:24 UTC,P,,,2025-02-17,,,,false,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,,
E85,RaceTrac #2452,4410 Canton Rd,,Marietta,GA,30066,,404-829-6100,E,,Public,24 hours daily,A Cash CREDIT D Debit M V,,,,,,,,,,200-8,34.05927,-84.52173,2025-05-12,384475,2025-05-12 16:12:24 UTC,P,,,2025-02-17,,,,false,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,MD,,
ELEC,THE CURRENTS 2ND FLOOR LEFT,6 14th St,,Columbus,GA,31901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.471928,-84.993967,2025-06-02,384487,2025-06-02 03:00:16 UTC,,,,2025-02-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ELEMENT CARTERS STATION 1,256 Stars Way,HOTEL PARKING LOT - Back of the building port 1,Cartersville,GA,30121,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.115553,-84.74487,2025-06-02,384796,2025-06-02 03:00:53 UTC,,,,2025-02-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ELEMENT CARTERS STATION 2,256 Stars Way,HOTEL PARKING LOT - Back of the building port 2,Cartersville,GA,30121,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.115547,-84.744979,2025-06-02,384797,2025-06-02 03:00:53 UTC,,,,2025-02-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ELEMENT CARTERS STATION 6,256 Stars Way,HOTEL PARKING LOT - Back at the building port 3,Cartersville,GA,30121,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.115565,-84.744959,2025-06-02,384798,2025-06-02 03:00:53 UTC,,,,2025-02-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ELEMENT CARTERS STATION 5,256 Stars Way,HOTEL PARKING LOT - Back of the building port 6,Cartersville,GA,30121,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.115649,-84.745092,2025-06-02,384801,2025-06-02 03:00:54 UTC,,,,2025-02-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ALPHARETTA SC STATION A,6075 North Point Pkwy,Parking Lot,Alpharetta,GA,30022,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.0487,-84.287827,2025-06-02,384883,2025-06-02 02:08:01 UTC,,,,2025-02-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HOME2 CALHOUNGA HOME2 ST 3,902 Hwy 53,Home 2 port 3,Calhoun,GA,30701,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.470857,-84.916802,2025-06-02,384886,2025-06-02 02:57:02 UTC,,,,2025-02-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HOME2 CALHOUNGA HOME2 ST 2,902 Hwy 53,Home 2 port 2,Calhoun,GA,30701,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.470857,-84.916802,2025-06-02,384887,2025-06-02 02:57:05 UTC,,,,2025-02-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ENCOREOTG ENCORE EV 2,125 Town Center Drive,Back of parking lot next to dumpster,Garden City,GA,31405,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.062062,-81.206615,2025-06-02,386856,2025-06-02 03:00:56 UTC,,,,2025-02-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Chatham,609 Abercorn Street,,Savannah,GA,31401,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,32.06856255521508,-81.09370310380912,2025-06-02,386903,2025-06-02 00:03:45 UTC,,,,2025-02-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"TA, HWY 17, GA",4401 HWY 17,,Richmond Hill,GA,31324,,1-833-277-8573,E,,Public,24 hours daily,,,,,,,12,,BP_PULSE,https://www.bp.com/en_us/united-states/home/what-we-do/customers-and-products/bp-pulse/bp-pulse-products.html,GPS,31.925739,-81.332958,2025-06-02,387077,2025-06-02 04:26:18 UTC,,,,2025-02-28,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEORGIA POWER MONTEZUMA DC 1,140 Spaulding Rd,,Montezuma,GA,31063,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,32.299694,-84.028256,2025-06-02,387087,2025-06-02 02:37:11 UTC,,,,2025-03-01,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,TARGET 3862 #1,2520 Riverside Pkwy,,Lawrenceville,GA,30046,,888-758-4389,E,,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.95807,-84.033155,2025-06-02,387088,2025-06-02 02:54:15 UTC,,,,2025-03-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEORGIA POWER MONTEZUMA DC 2,140 Spaulding Rd,,Montezuma,GA,31063,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,32.299694,-84.028256,2025-06-02,387107,2025-06-02 03:00:51 UTC,,,,2025-03-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEORGIA STATE STATION 3,455 Capitol Avenue Southeast,,Atlanta,GA,30312,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.74265,-84.389439,2025-06-02,387190,2025-06-02 03:01:36 UTC,,,,2025-03-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEORGIA STATE STATION 1,455 Capitol Avenue Southeast,,Atlanta,GA,30312,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.742476,-84.389473,2025-06-02,387191,2025-06-02 03:01:36 UTC,,,,2025-03-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEORGIA STATE STATION 8,455 Capitol Avenue Southeast,,Atlanta,GA,30312,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.742535,-84.389447,2025-06-02,387192,2025-06-02 03:01:36 UTC,,,,2025-03-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEORGIA STATE STATION 9,455 Capitol Avenue Southeast,,Atlanta,GA,30312,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.742499,-84.389433,2025-06-02,387193,2025-06-02 03:01:36 UTC,,,,2025-03-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEORGIA STATE STATION 5,455 Capitol Avenue Southeast,,Atlanta,GA,30312,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.742477,-84.389429,2025-06-02,387194,2025-06-02 03:01:37 UTC,,,,2025-03-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEORGIA STATE STATION 4,455 Capitol Avenue Southeast,,Atlanta,GA,30312,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.742624,-84.38955,2025-06-02,387195,2025-06-02 03:01:37 UTC,,,,2025-03-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEORGIA STATE STATION 7,455 Capitol Avenue Southeast,,Atlanta,GA,30312,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.742563,-84.389472,2025-06-02,387196,2025-06-02 03:01:38 UTC,,,,2025-03-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CHOA STAFF DECK L1-4,2220 N Druid Hills Rd NE,Near front entrance of P1,Atlanta,GA,30329,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.831003,-84.330745,2025-06-02,387276,2025-06-02 02:29:28 UTC,,,,2025-03-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEORGIA POWER CANTON DC1,4045 Marietta Hwy,Grocery,Canton,GA,30114,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.193003,-84.507634,2025-06-02,387277,2025-06-02 02:37:45 UTC,,,,2025-03-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEORGIA STATE STATION 6,455 Capitol Avenue Southeast,,Atlanta,GA,30312,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.742569,-84.389589,2025-06-02,387293,2025-06-02 03:01:37 UTC,,,,2025-03-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEORGIA POWER CANTON DC2,4045 Marietta Hwy,Grocery,Canton,GA,30114,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.193003,-84.507651,2025-06-02,387304,2025-06-02 03:01:54 UTC,,,,2025-03-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEORGIA POWER DAWSON DC1,913 Forrester Drive Southeast,LOCATED AT THE PUBLIC LIBRARY,Dawson,GA,39842,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,31.760313,-84.43753,2025-06-02,387361,2025-06-02 02:59:09 UTC,,,,2025-03-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEORGIA POWER DAWSON DC2,913 Forrester Drive Southeast,,Dawson,GA,39842,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,31.760323,-84.437566,2025-06-02,387362,2025-06-02 02:59:09 UTC,,,,2025-03-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEORGIA STATE STATION 2,455 Capitol Avenue Southeast,,Atlanta,GA,30312,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.742605,-84.389455,2025-06-02,387379,2025-06-02 03:01:37 UTC,,,,2025-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CCGVT CSN-01790780,5089 Cooper Creek Parkway,,Columbus,GA,31907,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.509483,-84.91011,2025-06-02,387807,2025-06-02 02:57:19 UTC,,,,2025-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Parkside Terraces Grove,3780 Mansell Road,,Alpharetta,GA,30022,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,34.0390669,-84.2921247,2025-06-02,387870,2025-06-02 00:31:21 UTC,,,,2014-02-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AAA PARKING EV-18,1100 W Peachtree St NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.784975,-84.388104,2025-06-02,387895,2025-06-02 01:56:47 UTC,,,,2025-03-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CCGVT CSN-01790775,400 4th St,,Columbus,GA,31901,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.451438,-84.984203,2025-06-02,387902,2025-06-02 02:56:53 UTC,,,,2025-03-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CCGVT CSN-01790770,3690 Manchester Expy,,Columbus,GA,31909,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.507923,-84.935515,2025-06-02,387903,2025-06-02 02:57:13 UTC,,,,2025-03-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CCGVT CSN-01790771,5025 Steam Mill Rd,,Columbus,GA,31907,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.457984,-84.907277,2025-06-02,387904,2025-06-02 02:57:13 UTC,,,,2025-03-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CCGVT CSN-01790772,5025 Steam Mill Rd,,Columbus,GA,31907,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.457893,-84.907277,2025-06-02,387905,2025-06-02 02:57:13 UTC,,,,2025-03-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CCGVT CSN-01790774,400 4th St,,Columbus,GA,31901,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.45142,-84.984192,2025-06-02,387906,2025-06-02 02:57:14 UTC,,,,2025-03-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CCGVT CSN-01790776,400 4th St,,Columbus,GA,31901,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.451374,-84.984192,2025-06-02,387907,2025-06-02 02:57:14 UTC,,,,2025-03-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CCGVT CSN-01790777,5089 Cooper Creek Parkway,,Columbus,GA,31907,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.509519,-84.910196,2025-06-02,387908,2025-06-02 02:57:14 UTC,,,,2025-03-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CCGVT CSN-01790778,5089 Cooper Creek Rd,,Columbus,GA,31909,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.556512,-84.923863,2025-06-02,387909,2025-06-02 02:57:14 UTC,,,,2025-03-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CHOA VISITOR F2-3,2220 N. Druid Hills Rd.,-Visitor Parking Deck,Atlanta,GA,30329,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.830038,-84.329155,2025-06-02,387933,2025-06-02 03:02:19 UTC,,,,2025-03-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CHOA VISITORS F1-2,2220 N. Druid Hills Rd.,-Visitor Parking Deck,Atlanta,GA,30329,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.830133,-84.329004,2025-06-02,387934,2025-06-02 03:02:20 UTC,,,,2025-03-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CCGVT CSN-01790767CSN,3111 Citizens Way,,Columbus,GA,31906,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.475999,-84.945735,2025-06-02,387986,2025-06-02 02:57:12 UTC,,,,2025-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CCGVT CSN-01790768,3111 Citizens Way,,Columbus,GA,31906,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.475917,-84.945724,2025-06-02,387987,2025-06-02 02:57:12 UTC,,,,2025-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CCGVT CSN-01790769,3690 Manchester Expy,,Columbus,GA,31909,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.508022,-84.935515,2025-06-02,387988,2025-06-02 02:57:13 UTC,,,,2025-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CCGVT CSN-01790773,400 4th St,,Columbus,GA,31901,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.451501,-84.984181,2025-06-02,387989,2025-06-02 02:57:13 UTC,,,,2025-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CCGVT CSN-01790779,5089 Cooper Creek Parkway89 Cooper Creek Park,,Columbus,GA,31907,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.509401,-84.910185,2025-06-02,387990,2025-06-02 02:57:14 UTC,,,,2025-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CCGVT CCGVT ST 4,1000-1098 Front Ave,,Columbus,GA,31901,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.465666,-84.994276,2025-06-02,387997,2025-06-02 03:00:22 UTC,,,,2025-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HINESVILLE CPE250,126 E M L King Jr Dr,,Hinesville,GA,31313,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,31.846626,-81.594306,2025-06-02,387998,2025-06-02 03:00:30 UTC,,,,2025-03-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CCGVT CCGVT ST 1,919 Broadway,,Columbus,GA,31901,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.463916,-84.99374,2025-06-02,388013,2025-06-02 03:01:26 UTC,,,,2025-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CCGVT CCGVT ST 2,919 Broadway,,Columbus,GA,31901,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.463916,-84.99374,2025-06-02,388014,2025-06-02 03:01:27 UTC,,,,2025-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CCGVT CCGVT ST 3,1000-1098 Front Ave,,Columbus,GA,31901,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.465666,-84.994276,2025-06-02,388015,2025-06-02 03:01:27 UTC,,,,2025-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BOUNDARY STATION 1,1389 W Peachtree St NW,1st,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.79294,-84.385864,2025-06-02,388177,2025-06-02 01:42:25 UTC,,,,2025-03-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,BOUNDARY STATION 3,1409 Peachtree Rd NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.793347,-84.386471,2025-06-02,388178,2025-06-02 01:42:33 UTC,,,,2025-03-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HINESVILLE DUAL CHARGER,120 E M L King Jr Dr,,Hinesville,GA,31313,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,31.846865,-81.594528,2025-06-02,388188,2025-06-02 03:00:29 UTC,,,,2025-03-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Courtesy Ford Quicklane,101 U.S. 411,,Rome,GA,30161,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,34.22454170583355,-85.1517731194568,2025-06-02,388252,2025-06-02 00:06:50 UTC,,,,2025-03-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Sleep Inn & MainStay Suites Cartersville - Emerson Lake Point,146 Old Allatoona Road Southeast,,Cartersville,GA,30121,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,34.1134909,-84.7301802,2025-06-02,388260,2025-06-02 00:36:56 UTC,,,,2014-12-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,IKEA_FC SAVANNAH-CT4K 1,202 Little Hearst Parkway,Up front parking lot,Port Wentworth,GA,31407,,888-758-4389,E,,Public,Mon 6:00am - 4:30pm; Tue 6:00am - 4:30pm; Wed 6:00am - 4:30pm; Thu 6:00am - 4:30pm; Fri 6:00am - 4:30pm; Sat 6:00am - 4:30pm; Sun 6:00am - 4:30pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.17564,-81.172485,2025-06-02,388265,2025-06-02 02:28:56 UTC,,,,2025-03-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,IKEA_FC SAVANNAH-CT4K 2,202 Little Hearst Parkway,Up front parking lot,Port Wentworth,GA,31407,,888-758-4389,E,,Public,Mon 6:00am - 4:30pm; Tue 6:00am - 4:30pm; Wed 6:00am - 4:30pm; Thu 6:00am - 4:30pm; Fri 6:00am - 4:30pm; Sat 6:00am - 4:30pm; Sun 6:00am - 4:30pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.175615,-81.172404,2025-06-02,388266,2025-06-02 02:28:56 UTC,,,,2025-03-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CHOA VISITORS F4-2,2220 North Druid Hills Road Northeast,Visitor Parking Garage P4,Atlanta,GA,30329,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.829973,-84.328732,2025-06-02,388268,2025-06-02 02:56:34 UTC,,,,2025-03-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Highside Market,211 13th Street,,Columbus,GA,31901,,1-888-222-6618,E,,Public,,,,,,,3,,,NOODOE,https://www.noodoe.com,GPS,32.4709773,-84.9893236,2025-06-02,388485,2025-06-02 04:31:29 UTC,,,,2025-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City Hall Building,5440 Fulton Industrial Blvd SW,,Atlanta,GA,30336,,1-888-222-6618,E,,Public,,,,,,,2,,,NOODOE,https://www.noodoe.com,GPS,33.7392083,-84.5647513,2025-06-02,388487,2025-06-02 04:31:29 UTC,,,,2025-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
